xTarget,xPre-Infected,xInfected,xVirus,xCDE8e,xCD8m,yTarget,yPre-Infected,yInfected,yVirus,yCDE8e,yCD8m
3.1896575952587887e-37,163.6133933610532,5360649.530627176,588854.452630155,163279.98737552777,0.06287076662686106,1.6312902719266822e-37,156.99372628851359,5344664.580021422,587106.0401784193,163079.70231760232,0.06852262401307846
1.6312902719266822e-37,156.99372628851359,5344664.580021422,587106.0401784193,163079.70231760232,0.06852262401307846,4.658077085101869e-38,150.44373222568538,5328690.182755809,585358.7608713672,162878.92646832863,0.07460271838833787
4.658077085101869e-38,150.44373222568538,5328690.182755809,585358.7608713672,162878.92646832863,0.07460271838833787,-6.996748549062048e-38,143.89373816285777,5312715.785490196,583611.4815643152,162678.16600281245,0.08111126016832923
-6.996748549062048e-38,143.89373816285777,5312715.785490196,583611.4815643152,162678.16600281245,0.08111126016832923,-1.865157418322596e-37,137.34374410003014,5296741.388224584,581864.2022572632,162477.4209210538,0.08804824935305305
-1.865157418322596e-37,137.34374410003014,5296741.388224584,581864.2022572632,162477.4209210538,0.08804824935305305,-1.794450095981319e-37,131.50072008074622,5280879.738498498,580129.0347917977,162271.39026996726,0.09541387388335779
-1.794450095981319e-37,131.50072008074622,5280879.738498498,580129.0347917977,162271.39026996726,0.09541387388335779,-1.1407479300988527e-37,126.17040879160973,5265103.073538203,578402.9998975466,162061.44104375568,0.1032077578775455
-1.1407479300988527e-37,126.17040879160973,5265103.073538203,578402.9998975466,162061.44104375568,0.1032077578775455,-6.973560071173396e-38,121.08874047643137,5249373.869857098,576682.0711181408,161849.42603405382,0.11143938417153054
-6.973560071173396e-38,121.08874047643137,5249373.869857098,576682.0711181408,161849.42603405382,0.11143938417153054,-4.3300525147677346e-38,116.22230911947265,5233688.40699576,574965.8504524564,161635.5556010776,0.12026488352600889
-4.3300525147677346e-38,116.22230911947265,5233688.40699576,574965.8504524564,161635.5556010776,0.12026488352600889,-2.5614498490592114e-38,111.52368305237901,5218038.567310308,573253.4654225358,161420.20606310858,0.12987374630652251
-2.5614498490592114e-38,111.52368305237901,5218038.567310308,573253.4654225358,161420.20606310858,0.12987374630652251,-1.5528411003176235e-38,107.03008494066859,5202433.623218368,571545.9155440651,161203.0089090046,0.14036947949770345
-1.5528411003176235e-38,107.03008494066859,5202433.623218368,571545.9155440651,161203.0089090046,0.14036947949770345,-9.498605731117884e-39,102.71922722423723,5186870.4877308225,569842.8697975267,160984.12243408937,0.1518364928024182
-9.498605731117884e-39,102.71922722423723,5186870.4877308225,569842.8697975267,160984.12243408937,0.1518364928024182,-5.851838904094064e-39,98.58389116390322,5171349.185281088,568144.3321243702,160763.57277395765,0.16436894062139965
-5.851838904094064e-39,98.58389116390322,5171349.185281088,568144.3321243702,160763.57277395765,0.16436894062139965,-3.6308087383833e-39,94.61705782200289,5155869.703468253,566450.3024520557,160541.38700676893,0.17807054574406234
-3.6308087383833e-39,94.61705782200289,5155869.703468253,566450.3024520557,160541.38700676893,0.17807054574406234,-2.1956597491874686e-39,90.79713829609686,5140428.175207032,564760.3650387638,160317.74237697493,0.19305585244422435
-2.1956597491874686e-39,90.79713829609686,5140428.175207032,564760.3650387638,160317.74237697493,0.19305585244422435,-1.3874465621545151e-39,87.15052722488649,5125033.019986021,563075.4288584538,160092.3344626675,0.20945158172529957
-1.3874465621545151e-39,87.15052722488649,5125033.019986021,563075.4288584538,160092.3344626675,0.20945158172529957,-8.960024941636702e-40,83.65817671703903,5109681.171318622,561395.1646268762,159865.31321634157,0.22739626263300616
-8.960024941636702e-40,83.65817671703903,5109681.171318622,561395.1646268762,159865.31321634157,0.22739626263300616,-5.521611595756758e-40,80.2833759572158,5094363.7980167745,559718.6206382125,159637.03681108495,0.24703599929166573
-5.521611595756758e-40,80.2833759572158,5094363.7980167745,559718.6206382125,159637.03681108495,0.24703599929166573,-3.393189147538884e-40,77.04571189665899,5079087.7875248445,558046.5408920853,159407.27521450486,0.2684124312207101
-3.393189147538884e-40,77.04571189665899,5079087.7875248445,558046.5408920853,159407.27521450486,0.2684124312207101,-1.815960572967569e-40,73.89111934237923,5063837.7193915695,556377.2616691922,159176.61848770178,0.29152647298821116
